name,vote_count,vote_average,revenue
Distressed Films,669.0,8.0,13624522.0
SW7D Productions,242.0,6.0,13620075.0
Nostromo Pictures,389.0,5.75,13597733.0
Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC),381.0,6.0,13551174.0
Televisió de Catalunya TV3,381.0,6.0,13551174.0
Cindy Cowan Entertainment,381.0,6.0,13551174.0
First Generation Films,381.0,6.0,13551174.0
Attitude Pinículas y Films A.I.E.,381.0,6.0,13551174.0
La Sexta,381.0,6.0,13551174.0
HW Two,135.0,4.8,13521829.0
Gener8Xion Entertainment,12.0,6.1,13391174.0
L.I.F.T. Production,204.0,6.1,13348415.0
Incentive Filmed Entertainment,522.5,5.9,13346349.0
Killer Films,374.42857142857144,6.5,13281800.142857144
Eclipse Catering,185.5,5.7,13251186.5
Also Known As Pictures,384.0,6.4,13231461.0
The Combine,607.0,6.8,13207814.0
American Entertainment Partners L.P.,338.0,7.0,13110448.0
Elle Driver,125.0,5.2,13101672.0
Tazora Films,125.0,5.2,13101672.0
Journeyman Pictures,327.0,6.65,13009735.5
Dante Entertainment,105.0,4.55,12956836.5
Turner Pictures,49.0,6.1,12923936.0
Antietam Filmworks,49.0,6.1,12923936.0
Sierra Pictures,812.0,5.6,12639297.0
Surefire Capital,812.0,5.6,12639297.0
Wild Bunch,411.22222222222223,6.222222222222222,12637227.444444444
Paradox Entertainment,320.0,5.34,12617898.4
DMC Films,497.0,6.4,12601706.0
Before the Door Pictures,586.6666666666666,6.6000000000000005,12539943.0
Washington Square Films,586.6666666666666,6.6000000000000005,12539943.0
Rough House Pictures,357.0,6.2,12455799.666666666
Aura Film Partnership,314.0,5.8,12355798.0
McMurdo (Canada) Productions,225.0,5.3,12206028.0
Ontario Media Development Corporation (OMDC),225.0,5.3,12206028.0
Herold Productions,140.0,2.95,12130494.5
Boll Kino Beteiligungs GmbH & Co. KG,140.0,2.95,12130494.5
Sycamore Pictures,388.0,6.75,12107818.5
Eden Rock Media,550.5,6.75,12057241.5
Worldview Entertainment,701.6923076923077,5.938461538461539,12017484.923076924
Old Bull Pictures,550.0,6.5,12007070.0
Rosey Film Productions LLC,61.0,5.1,11992014.0
Raygun Productions,61.0,5.1,11992014.0
BCDF Pictures,457.0,5.3,11947954.0
Red Crown Productions,316.0,7.05,11761349.5
A24,821.0909090909091,6.1909090909090905,11726137.363636363
Irish Film Board,297.3333333333333,6.066666666666666,11702199.333333334
Shopgirl,80.0,5.7,11588205.0
Denver and Delilah Productions,428.0,5.65,11573807.5
Baumgarten Merims Productions,93.0,4.8,11560806.0
N1 European Film Produktions GmbH & Co. KG,93.0,4.8,11560806.0
Cartoon Network Studios,49.0,5.6,11411644.0
CCLA Productions,24.0,6.4,11341016.0
Lars Productions,517.0,7.1,11293663.0
MadRiver Pictures,740.6666666666666,5.766666666666666,11284311.0
Nu Image Entertainment,237.5,5.6,11240042.0
Peirce Pictures,84.0,6.1,11207130.0
Polish Brothers Construction,124.0,6.2,11130889.0
Bron Studios,136.66666666666666,6.233333333333334,11123306.666666666
IAC Films,852.0,6.5,11110975.0
Sony Pictures International,229.0,6.9,11098131.0
1821 Pictures,392.5,5.699999999999999,11047806.5
Extreme Productions,28.0,5.0,10959475.0
Signature Entertainment,83.0,5.3,10772588.0
Hunting Lane Films,577.0,6.7,10738982.5
Chris Brinker Productions,264.0,5.8,10629321.0
Polsky Films,331.0,6.0,10589102.0
Osiris Productions,331.0,6.0,10589102.0
Lieutenant Productions,331.0,6.0,10589102.0
Sherazade Film Development,74.0,5.8,10569964.0
GEM Global Entertainment Magyar,74.0,5.8,10569964.0
Corduroy Films,74.0,5.8,10569964.0
Chesterfield Writer's Film Project,74.0,5.8,10569964.0
Visitor Pictures,74.0,5.8,10569964.0
A.J.O.Z. Films,319.0,5.8,10496317.0
Ultra Films,319.0,5.8,10496317.0
Infogrames Entertainment,174.0,3.1,10442808.0
FourBoys Entertainment,122.0,5.5,10429707.0
Walt Disney Productions,103.0,7.1,10367161.0
ESPN films,103.0,7.1,10367161.0
A Grand Elephant,886.0,5.6,10337387.0
Battleplan Productions,147.0,5.5,10324441.0
SGF Entertainment,298.0,5.6,10089373.0
Muse Entertainment,298.0,5.6,10089373.0
Brad Zions Films,50.0,5.9,10013424.0
Eden Wurmfeld Films,50.0,5.9,10013424.0
Cineric,50.0,5.9,10013424.0
Michael Alden Productions,50.0,5.9,10013424.0
Fearmakers Studios,410.0,7.0,10012022.0
Mandalay Vision,342.6,5.82,9965151.8
Rising Star,404.2857142857143,6.328571428571428,9927565.857142856
Black Bear Pictures,640.75,5.950000000000001,9844651.5
MHF Zweite Academy Film,218.25,5.699999999999999,9814133.5
IDEA Filmproduktions,71.0,7.1,9793496.0
Electric Entertainment,166.5,6.75,9739437.0
Next Wednesday Productions,194.5,7.050000000000001,9667099.5
Studio Babelsberg Motion Pictures,140.0,4.5,9627492.0
Studio 37,587.5,6.25,9591780.5
I Could Never Ltd.,94.0,5.7,9576495.0
Bauer Martinez Studios,94.0,5.7,9576495.0
XYZ Films,551.5,5.85,9552593.5
True Grit Productions,332.0,7.0,9500000.0
Pierce/Williams Entertainment,332.0,7.0,9500000.0
Stone Productions,195.0,5.2,9479718.0
Xuxa Producciones S.L.,100.0,6.6,9448082.0
Isle of Man Film,137.0,5.599999999999999,9435735.666666666
Dream Factory Group,47.0,5.8,9420546.0
Eracme Entertainment,47.0,5.8,9420546.0
Huayi Tencent Entertainment Company,47.0,5.8,9420546.0
Mandoo Pictures,47.0,5.8,9420546.0
Circle of Confusion,553.0,5.7,9414300.0
On My Own,90.0,6.3,9323833.0
Rai Cinema,90.0,6.3,9323833.0
Slough Pond,378.0,6.8,9304609.0
IM Filmproduktion,86.0,6.5,9237470.0
Cosmic Pictures,86.0,6.5,9237470.0
Horsethief Pictures,325.0,6.5,9206470.0
Rhino Films,183.0,6.6,9138338.0
Such Much Films,183.0,6.6,9138338.0
Logie Pictures,628.0,6.8,9114264.0
Altitude Film Entertainment,628.0,6.8,9114264.0
Egoli Tossell Film AG,628.0,6.8,9114264.0
Maven Pictures,628.0,6.8,9114264.0
Film House Germany,628.0,6.8,9114264.0
Steel Mill Pictures,628.0,6.8,9114264.0
Filmgate Films,628.0,6.8,9114264.0
Entre Chien et Loup,628.0,6.8,9114264.0
Raindog Films,275.0,6.5,8996802.0
Creative Scotland,807.5,6.2,8990978.5
Code Entertainment,62.5,5.800000000000001,8927021.5
Kawoosh! Productions DTV I,143.0,6.9,8900000.0
Blockade Entertainment,188.0,5.4,8821329.0
Sony Computer Entertainment,188.0,5.4,8821329.0
Twentieth Century-Fox,436.0,5.7,8810591.0
France Télévisions,312.0,5.5,8784318.0
SPAD Films,312.0,5.5,8784318.0
MK2 Productions,312.0,5.5,8784318.0
VideoFilmes,312.0,5.5,8784318.0
Jerry Leider Company,312.0,5.5,8784318.0
Nomadic Pictures,312.0,5.5,8784318.0
SenArt Films,213.0,7.4,8679814.0
Midnight Sun Pictures,143.0,5.75,8648902.5
Motion Picture Corporation of America,148.0,4.7,8586376.0
Northern Ireland Screen,598.0,6.1,8574339.0
Outpost Studios,514.0,5.9,8459458.0
ShivHans Pictures,754.3333333333334,7.266666666666667,8317049.666666667
Inimitable Pictures,507.0,7.3,8235661.0
Filmax Entertainment,1280.0,7.3,8203235.0
ICF,1280.0,7.3,8203235.0
Castelao Producciones,1280.0,7.3,8203235.0
Media Farm,246.0,6.0,8138788.0
QI Quality International GmbH & Co. KG,104.0,6.3,8112712.0
ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I),104.0,6.3,8112712.0
Spartan Productions (II),104.0,6.3,8112712.0
American Film Company,133.0,6.0,8066225.5
DMK Mediafonds International,167.0,6.0,8059140.0
Vivendi Entertainment,174.0,5.7,8049666.0
Picturehouse Entertainment,86.0,6.7,7972967.0
Tartan Films,562.0,6.3,7938872.0
Aggregate Film,335.0,6.4,7800000.0
The Javelina Film Company,221.0,6.7,7739501.0
Premise Media Corporation,33.0,4.1,7700000.0
Thousand Words,540.0,6.8,7659918.0
Star Entertainment,243.0,6.1,7644937.0
Cohen Media Group,100.0,6.1,7527232.0
Deux Chevaux Films,100.0,6.1,7527232.0
Broad Green Pictures,384.0,6.166666666666667,7471492.0
Deuce Three Productions,252.0,5.6,7448385.0
Prospero Pictures,279.0,6.3,7385434.0
Alliance Atlantis Motion Picture Production,279.0,6.3,7385434.0
Rocket Pictures,279.0,6.3,7385434.0
City Light Films,105.0,3.5,7266209.0
Mindfire Entertainment,156.5,3.9,7149247.5
Venture Forth,342.5,6.25,7098566.5
Charenton Productions,129.0,6.8,7060876.0
Walrus & Associates,129.0,6.8,7060876.0
Hollywood Partners,129.0,6.8,7060876.0
Virtual Films,354.0,6.1,7033683.0
Outlander Productions,354.0,6.1,7033683.0
Vulcan Productions Inc.,726.0,6.8,7022209.0
Malvern Pictures,16.0,5.8,7018189.0
Dribble Productions,10.0,4.2,7000000.0
Platinum Equity,10.0,4.2,7000000.0
Persistent Entertainment,177.66666666666666,5.866666666666667,6997675.666666667
Andrew Lauren Productions (ALP),1074.0,6.8,6854611.0
Global Produce,1074.0,6.8,6854611.0
BH Tilt,359.0,5.0,6833445.0
Top Hat Releasing,359.0,5.0,6833445.0
Taormina Productions,77.0,5.0,6808550.0
Omega Entertainment,195.0,7.0,6732980.0
Pantheon Entertainment Corporation,195.0,7.0,6732980.0
Oceana Media Finance,195.0,7.0,6732980.0
Innocence Productions,195.0,7.0,6732980.0
Gremi Film Production,114.0,6.9,6670712.0
CineSon Entertainment,114.0,6.9,6670712.0
Filmsmith Productions,114.0,6.9,6670712.0
Medici Entertainment,114.0,6.9,6670712.0
ATR Films,32.0,4.5,6614280.0
MMP Erste Filmproduktions,32.0,4.5,6614280.0
Moviemakers Productions (MMP),32.0,4.5,6614280.0
Sobras International Pictures,619.5,4.95,6587564.5
CN Film,10.0,6.3,6500000.0
Santa Fé Films,190.0,7.0,6485961.0
Metanoia Films,190.0,7.0,6485961.0
Camp Grey,880.0,4.9,6341684.0
Dolphin Entertainment,234.0,5.1,6272403.0
Mattel Entertainment,234.0,5.1,6272403.0
Tri-State Pictures,705.0,6.2,6212282.0
Bruce Cohen Productions,192.0,6.7,6174491.0
Younger Than You,192.0,6.7,6174491.0
Sudden Storm Productions,679.0,6.6,6108720.0
MeniThings LLC,98.0,6.0,6101046.0
Celluloid Dreams,819.0,6.8,6022029.5
Scenario Lane Productions,111.0,4.8,5989640.0
MFF (Sound of Thunder),111.0,4.8,5989640.0
Film 111,111.0,4.8,5989640.0
Coco,111.0,4.8,5989640.0
Crusader Entertainment,111.0,4.8,5989640.0
Forge,111.0,4.8,5989640.0
Jericho Productions Ltd.,111.0,4.8,5989640.0
QI Quality International GmbH Co. KG,111.0,4.8,5989640.0
ETIC Films,111.0,4.8,5989640.0
Matrix Film Finance,111.0,4.8,5989640.0
Sunset Gower Studios,87.0,5.9,5914908.0
Post Haste Digital,1569.0,7.9,5879736.0
Modern People,213.0,7.3,5816211.0
Animal Kingdom,766.0,6.766666666666666,5662867.666666667
Starburns Industries,472.0,6.9,5659286.0
360 Pictures,82.33333333333333,4.833333333333333,5594554.666666667
Gail Katz Productions,272.0,6.7,5578519.0
3L Filmverleih,152.0,5.5,5549200.0
K5 International,473.0,6.1,5496951.0
Court Five,473.0,6.1,5496951.0
Valentina Films,473.0,6.1,5496951.0
double A Films,206.5,6.4,5436679.0
Twitching Image Studio,79.0,4.2,5409517.0
JW Films,1118.0,6.0,5380251.0
British Film Institute,1118.0,6.0,5380251.0
Artfire Films,194.0,5.4,5364858.0
Glitter Productions,38.0,3.4,5271666.0
Maroon Entertainment,38.0,3.4,5271666.0
Warner Bros. Entertainment,115.0,6.6,5231128.0
Olympus Pictures,260.0,6.8,5230992.0
Goldsmith-Thomas Productions,129.0,5.4,5210988.0
Fortissimo Films,141.0,6.3,5179037.0
Process Productions,141.0,6.3,5179037.0
Q Television,141.0,6.3,5179037.0
Paul Schiff Productions,85.0,5.8,5024782.0
Smartest Man Productions,85.0,5.8,5024782.0
Coconut Pete Productions,107.0,5.1,5001655.0
VIP 4 Medienfonds,151.0,5.35,4965605.5
19 Entertainment,23.0,3.0,4922166.0
Original Media,243.0,6.5,4911725.0
Traction Media,243.0,6.5,4911725.0
Battle Mountain Films,218.0,6.4,4882577.0
OB Productions,632.0,5.9,4861022.0
Giving Films,40.0,5.4,4842699.0
Mpower Pictures,156.0,5.25,4763952.0
Echo Lake Productions,147.0,6.15,4724789.5
3Mark Entertainment,14.0,6.7,4720371.0
London Boulevard,261.0,5.7,4644108.0
Henceforth,261.0,5.7,4644108.0
Projection Pictures,261.0,5.7,4644108.0
Long Distance Films,142.0,4.5,4634062.0
Atlas Productions,61.0,5.0,4627375.0
Sunday Night,163.5,6.2,4577886.5
Hart-Sharp Entertainment,113.5,6.5,4542143.0
Dragonfly Entertainment,449.6666666666667,5.066666666666667,4411213.0
Government of Saudi Arabia,79.0,5.5,4388563.0
Autonomous Films,79.0,5.5,4388563.0
RKO Pictures,79.0,5.5,4388563.0
Shoebox Films,470.5,6.7,4354394.5
Kasbah-Film Tanger,347.0,5.8,4212494.0
22h22,347.0,5.8,4212494.0
Primeridian Entertainment,347.0,5.8,4212494.0
Tadmor,839.0,6.8,4210454.0
BlackBird,839.0,6.8,4210454.0
Aramid Entertainment Fund,103.5,5.75,4109350.0
Pt. Merantau Films,1076.0,7.3,4105187.0
Tri Vision Pictures,322.0,5.6,4100000.0
Silver Plane Films,322.0,5.6,4100000.0
Mass Hysteria Entertainment,322.0,5.6,4100000.0
Silver Nitrate,124.0,3.6,4100000.0
Zininsa Film Production,60.0,6.6,4040588.0
Wells Productions,202.0,6.6,4001121.0
Dreamachine,202.0,6.6,4001121.0
Grey Water Park Productions,202.0,6.6,4001121.0
Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I),202.0,6.6,4001121.0
John Goldwyn Productions,202.0,6.6,4001121.0
Cheetah Vision,268.75,5.325,3975162.75
Longfellow Pictures,127.5,6.7,3942155.0
Bergman Lustig productions,366.0,6.8,3919254.0
Fiore Group,103.0,5.9,3885342.0
Considered Entertainment,103.0,5.9,3885342.0
Tatira,103.0,5.9,3885342.0
Robson Orr Entertainment,103.0,5.9,3885342.0
Windsor Media,103.0,5.9,3885342.0
World View Entertainment,103.0,5.9,3885342.0
Lone Runner Entertainment,31.0,6.3,3878993.0
Kenio Films,31.0,6.3,3878993.0
Prelude Pictures,31.0,6.3,3878993.0
"Perfect Game, The",31.0,6.3,3878993.0
HighRoad Entertainment,31.0,6.3,3878993.0
Choke Film,128.0,6.0,3830137.0
ATO Pictures,128.0,6.0,3830137.0
Oscilloscope Laboratories,403.5,7.2,3780101.5
Premiere Picture,273.0,5.949999999999999,3760851.0
Pellikola,159.0,5.4,3727746.0
Agent Two,226.0,5.8,3696232.0
Brandt/Haas Productions,226.0,5.8,3696232.0
Picture Perfect (I),433.0,6.4,3665069.0
ANA Media,433.0,6.4,3665069.0
Voltage pictures,433.0,6.4,3665069.0
Dan Films,33.0,6.0,3646994.0
CP Medien AG,33.0,6.0,3646994.0
Archer Gray,249.5,7.05,3646606.5
Kind Hearts Entertainment,229.0,4.9,3639345.0
24P Media Group,229.0,4.9,3639345.0
Lleju Productions,253.0,5.4,3606395.0
Harbor Light Entertainment,253.0,5.4,3606395.0
Super Crispy Entertainment,386.0,6.5,3542353.0
Ascension Productions,386.0,6.5,3542353.0
Andrea Sperling Productions,386.0,6.5,3542353.0
Midnight Picture Show,294.0,6.0,3533227.0
HBO/Cinemax Documentary,61.0,6.7,3515061.0
Red Light Films,61.0,6.7,3515061.0
Sundance Institute Documentary Fund,61.0,6.7,3515061.0
Creative Visions Productions,61.0,6.7,3515061.0
Transfilm,317.0,7.2,3500605.0
Archery Pictures,317.0,7.2,3500605.0
France Télévisions Distribution,317.0,7.2,3500605.0
Spondoolie Productions,482.0,6.5,3485127.0
WARNER BROS DIGITAL DISTRIBUTION,482.0,6.5,3485127.0
Warner Bros. Interactive Entertainment,482.0,6.5,3485127.0
In The Groove,482.0,6.5,3485127.0
Rob Thomas Productions,482.0,6.5,3485127.0
Ithaca Pictures,262.0,6.4,3442853.0
Liddell Entertainment,459.0,6.9,3428048.0
Wonderful Films PLC,459.0,6.9,3428048.0
First Point Entertainment,153.0,5.0,3387000.0
Rick Lashbrook Films,116.0,6.4,3338228.0
TBB,454.0,6.8,3325038.0
White Hat,454.0,6.8,3325038.0
Dog Run Pictures,454.0,6.8,3325038.0
Destination Films,124.57142857142857,6.3428571428571425,3316651.5714285714
Picture Perfect Corporation,361.6666666666667,5.633333333333333,3302334.0
Aunt Max Entertainment,26.0,3.5,3250000.0
Tiberius Film,26.0,3.5,3250000.0
Universum Film (UFA),524.0,5.4,3237508.0
Film Science,696.0,6.7,3220371.0
Ada Films,140.0,6.5,3200000.0
Lionsgate Premiere,481.0,5.2,3173092.0
Shifting Gears Entertainment,261.0,6.2,3142154.0
Verdi Productions,100.5,5.4,3109745.5
REI Capital,479.0,7.1,3099314.0
Strange Matter Films,479.0,7.1,3099314.0
Grove Hill Productions,479.0,7.1,3099314.0
Hit the Ground Running Films,201.0,6.5,3045943.0
Tele München Fernseh Produktionsgesellschaft (TMG),14.0,4.6,3003296.0
Lobell/Bergman Productions,14.0,4.6,3003296.0
In A World,232.0,6.4,2963902.0
Team G,232.0,6.4,2963902.0
More Films,232.0,6.4,2963902.0
SBK Pictures,95.0,6.2,2899975.0
Dolly Hall Productions,19.0,5.5,2891288.0
Samuel Goldwyn,25.0,6.3,2861020.0
Brightside Entertainment,94.0,5.6,2801508.0
Itaca Films,94.0,5.6,2801508.0
Yoruba Saxon Productions,94.0,5.6,2801508.0
BN Films,94.0,5.6,2801508.0
1019 Entertainment,94.0,5.6,2801508.0
Telegraph Films,251.0,7.4,2697930.0
Adam Fields Productions,1849.0,5.65,2685261.0
Crossroads Entertainment (II),139.0,6.5,2636637.0
Yari Film Group Releasing,139.0,6.5,2636637.0
Three Wolves Productions,139.0,6.5,2636637.0
Bob DeBrino Entertainment,139.0,6.5,2636637.0
BDE Entertainment,139.0,6.5,2636637.0
RAMCO,134.0,4.4,2626800.0
Captivity Productions,134.0,4.4,2626800.0
Birdsong Pictures,210.0,6.0,2614773.0
GG Filmz,292.0,6.4,2527904.0
ITS Capital,292.0,6.4,2527904.0
Merlina Entertainment,292.0,6.4,2527904.0
Safady Entertainment,292.0,6.4,2527904.0
MGP Productions,292.0,6.4,2527904.0
Populist Pictures,26.0,4.8,2506446.0
Monophonic Inc.,26.0,4.8,2506446.0
Bi-polar Pictures,82.0,6.2,2426851.0
Independent Film Group,82.0,6.2,2426851.0
Carol Baum Productions,82.0,6.2,2426851.0
Dillinger Productions,82.0,6.2,2426851.0
Green Tulip Productions,82.0,6.2,2426851.0
Boll KG,120.0,3.6,2405420.0
Park Pictures,294.5,6.85,2377846.5
HanWay Films,661.0,6.5,2367161.0
Muskat Filmed Properties,346.0,6.5,2365467.0
Dreambridge Films,346.0,6.5,2365467.0
Cinelou Films,371.0,6.2,2360281.0
We're Not Brothers Productions,371.0,6.2,2360281.0
Plum Pictures,209.0,5.1,2337538.5
CinemaNX,50.0,6.6,2336172.0
Iron Film,73.0,5.8,2281089.0
Fickle Fish Films,192.0,6.6,2159041.0
Moxie Pictures,192.0,6.6,2159041.0
Inkjet Productions,311.0,7.0,2152738.0
K5 Film,311.0,7.0,2152738.0
Gunny Entertainment,150.0,4.7,2128186.0
Infinite Frameworks Studios,386.0,5.9,2084628.0
Freedom Media,386.0,5.9,2084628.0
Dalian Wanda Group,295.0,5.8,2054941.0
Renaissance Films,29.0,5.8,2037545.0
Numb Gums Production Inc.,44.0,6.0,2025238.0
Visible Pictures,27.0,7.0,2000000.0
Intuition Films,214.0,5.7,2000000.0
All Entertainment,27.0,7.0,2000000.0
Bleiberg Entertainment,368.0,6.4,1969193.0
Potemkino,26.0,7.5,1864266.0
Indomitable Entertainment,26.0,7.5,1864266.0
Hurricane Films,26.0,7.5,1864266.0
Thinkfilm,240.75,6.65,1807536.75
Pantelion Films,248.0,4.6,1784763.0
Artists Public Domain,535.0,6.8,1776935.0
Duplass Brothers Productions,280.0,6.3999999999999995,1775320.6666666667
McLaughlin Films,54.0,7.0,1759252.0
Lime Orchard Productions,54.0,7.0,1759252.0
Apulia Film Commission,218.0,5.8,1749201.0
Corsan,218.0,5.8,1749201.0
Volten,218.0,5.8,1749201.0
Lailaps Pictures,218.0,5.8,1749201.0
Filmfinance XII,218.0,5.8,1749201.0
InDigEnt (Independent Digital Entertainment),41.0,6.2,1690881.5
Plinyminor,59.0,7.2,1678874.0
Papercut Films,59.0,7.2,1678874.0
Little Wave Productions,84.0,6.5,1644755.0
Radio Telefís Éireann (RTÉ),84.0,6.5,1644755.0
Helios-Filmproduktion,234.0,6.0,1585582.0
Animus Films,234.0,6.0,1585582.0
Tempesta Films,99.0,6.15,1584281.0
3311 Productions,313.5,6.35,1499298.0
Occupant Entertainment,97.0,6.050000000000001,1487559.0
Caviar Films,286.0,6.8,1477002.0
Cold Iron Pictures,286.0,6.8,1477002.0
Phase 4 Films,347.5,5.5,1465693.5
SModcast Pictures,347.5,5.5,1465693.5
Highway Films,19.0,7.3,1434436.0
Woodland Pictures LLC,19.0,7.3,1434436.0
Ministry of Propaganda Films,19.0,7.3,1434436.0
Paper Street Films,135.0,6.9,1430655.0
KGB Media,135.0,6.9,1430655.0
Noruz Films,240.0,6.8,1411927.0
IFC Productions,41.666666666666664,6.3,1364685.6666666667
Day Twenty- Eight Films,90.0,6.4,1359910.0
Rishon Films,90.0,6.4,1359910.0
Space Rocket Nation,926.0,6.4,1333124.0
Pandora Cinema,3574.0,7.7,1270522.0
AdScott Pictures,111.0,5.8,1243961.0
Roxbury,202.0,6.5,1200000.0
Vertical Entertainment,202.0,6.5,1200000.0
Freestyle Releasing,34.0,5.4,1181036.0
Jack and Henry Productions Inc.,60.0,6.4,1151330.0
Lago Films,111.0,6.0,1115493.0
See Film,111.0,6.0,1115493.0
Blue Rider Pictures,111.0,6.0,1115493.0
Scarecrow Productions,216.0,5.6,1109660.0
The Harvey Boys,321.0,5.9,1104682.0
NVSH Productions,321.0,5.9,1104682.0
Echo Lake Entertainment,175.0,6.066666666666667,1083226.3333333333
Synchronistic Pictures,133.0,5.9,1072602.0
Lonely Dragon,133.0,5.9,1072602.0
Atlantic Swiss Productions,133.0,5.9,1072602.0
Magna Films,133.0,5.9,1072602.0
Magnolia Mae Films,133.0,5.9,1072602.0
Artemis Films,133.0,5.9,1072602.0
Kalkronkie,133.0,5.9,1072602.0
Hermetof Pictures,133.0,5.9,1072602.0
Forest Park Pictures,165.0,4.8,1068682.0
Ten Furlongs,19.0,5.7,1064454.0
Movie Prose,95.0,6.2,1037335.0
C.O. Films,95.0,6.2,1037335.0
RCR Media Group,120.0,5.5,1034589.0
Solar Filmworks,120.0,5.5,1034589.0
Trilogy Entertainment Group,120.0,5.5,1034589.0
Lascaux Films,92.0,5.9,1020921.0
Latitude Productions,92.0,5.9,1020921.0
Microsoft,25.0,6.9,1000000.0
Leaves Productions,143.0,5.9,985117.0
Langley Films,143.0,5.9,985117.0
Gordonstreet Pictures,38.0,6.2,973525.0
Prophecy Pictures Ltd.,38.0,6.2,973525.0
TheThird Mind Pictures,135.0,5.3,972512.0
Lightstream Pictures,135.0,5.3,972512.0
Amalgam Features,135.0,5.3,972512.0
Light Song Films,185.0,5.2,967000.0
Namco,185.0,5.2,967000.0
Class 5 Films,103.5,5.95,918994.5
Bellatrix,14.0,5.4,907456.0
Surreel,14.0,5.4,907456.0
De Negris Productions,14.0,5.4,907456.0
Unisol 3 Distribution,114.0,5.2,875386.0
Maraci/Edelstein Films,213.0,5.7,851517.0
Atlas 3 Productions,15.0,3.9,846704.0
The Film Farm,37.0,6.2,782102.0
HDNet Films,37.0,6.2,782102.0
Protagonist Pictures,193.0,4.9,779820.0
Bow and Arrow Entertainment,193.0,4.9,779820.0
Island Film Group,14.0,4.8,771499.0
Trailblazer Films,14.0,4.8,771499.0
Screen East,14.0,4.8,771499.0
Ealing Studios,79.0,4.5,771317.0
Londinium Films,79.0,4.5,771317.0
Electric Dynamite,79.0,4.5,771317.0
Rip Cord Productions,79.0,4.5,771317.0
Zanuck Independent,383.0,5.9,770706.0
Zephyr Films,383.0,5.9,770706.0
Le Pacte,383.0,5.9,770706.0
MediaPro Pictures,383.0,5.9,770706.0
Wild Side Films,383.0,5.9,770706.0
Yer Dead Productions,213.0,5.7,748453.0
Telefilm Canada,213.0,5.7,748453.0
Whizbang Films,213.0,5.7,748453.0
Rhombus Media,213.0,5.7,748453.0
Luna Filmproduktion,48.0,5.2,745327.0
ContentFilm,60.0,5.9,742898.0
Kushner/Wyman Productions,496.0,6.0,741875.0
Blitz Films,496.0,6.0,741875.0
Elevation Filmworks,43.0,6.5,712294.0
Jack and Rose Productions,43.0,6.5,712294.0
Partizan,74.0,6.1,705308.0
Through Films,166.0,6.9,702354.0
Werc Werk Works,49.0,6.55,680908.0
Humble Journey Films,109.0,7.0,676698.0
Red Envelope Entertainment,43.0,6.3,622806.0
Michael Mailer Films,103.0,5.9,610986.0
Ledge Productions,103.0,5.9,610986.0
VIP Media Group,103.0,5.9,610986.0
Whitewater Films,110.0,6.9,603943.0
Low Spark Films,639.0,5.8,600896.0
Signal Film Group,639.0,5.8,600896.0
TLA Releasing,45.0,6.0,595139.0
Freerunning,437.0,5.9,593683.0
Melbarken,437.0,5.9,593683.0
Senator Film,437.0,5.9,593683.0
Saban Films,437.0,5.9,593683.0
Cowtown Cinema Ventures,437.0,5.9,593683.0
Lipsync Productions,247.5,5.7,583997.0
High Frequency Entertainment,168.0,7.1,573335.0
Family of the Year Productions,537.0,6.3,572809.0
Anchor Bay Films,537.0,6.3,572809.0
Cinetel Films,537.0,6.3,572809.0
Be Good Productions,116.0,6.0,558000.0
North by Northwest Entertainment,334.0,5.8,498974.0
Ternion Pictures,681.0,6.3,495303.0
Tape Productions Inc.,63.0,6.9,490475.0
The Independent Film Channel Productions,63.0,6.9,490475.0
Tecmo,207.0,5.0,480314.0
Team Ninja,207.0,5.0,480314.0
Magnolia Pictures,164.0,5.766666666666666,456687.6666666667
Tax Credit Finance,29.0,5.9,453079.0
Kasander Film Company,136.0,5.7,447741.0
Busy Bee Productions,136.0,5.7,447741.0
Lou Yi Inc.,136.0,5.7,447741.0
Cinéa,136.0,5.7,447741.0
erbp,277.0,6.5,444098.0
Procinvest Sas,61.0,4.8,432274.0
Mirabelle Pictures,61.0,4.8,432274.0
Film Afrika Worldwide,61.0,4.8,432274.0
Alliance Cinema,61.0,4.8,432274.0
Cinedigm,61.0,4.8,432274.0
Magnet Media Group,61.0,4.8,432274.0
Magnet Media Productions,61.0,4.8,432274.0
Fuller Films,152.0,6.8,416925.0
Tiny Ponies,60.0,5.6,416498.0
Eclectic pictures,104.0,5.8,413454.0
SpectreVision,258.0,6.9,395000.0
Say Ahh Productions,258.0,6.9,395000.0
Black Light District,258.0,6.9,395000.0
Logan Pictures,258.0,6.9,395000.0
Redwood Palms Pictures,36.0,4.8,391410.0
Insight Film Studios,36.0,4.8,391410.0
Aloe Entertainment,36.0,4.8,391410.0
Proud Mary Entertainment,36.0,4.8,391410.0
Victoria Filmproduktion,36.0,4.8,391410.0
American Work,218.0,6.7,382946.0
Dreamagine Entertainment,218.0,6.7,382946.0
Filmula,218.0,6.7,382946.0
DRO Entertainment,218.0,6.7,382946.0
The Last Picture Company,218.0,6.7,382946.0
Senator Entertainment Co,60.0,4.4,382174.0
Academy Film,154.0,5.2,374743.0
Cherry Road Films,154.0,5.2,374743.0
Eden Roc Productions,154.0,5.2,374743.0
